z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsc
14.2	373.054	37706	0.00030925	0.00036513	7.62E-80	3.17E-80	0.19974	1.12E-10	0.59587	9.28E-05	7.0292	0.0369	4.11E-05	1.21E-08	0.07744	79.511	0.0017786	0.0022646	651.06	0.19733	0.020143	3.15E-05	0.29451	76.7770655	6.2937	5.05E-05	180.513	0.79748	0.0026482	4.7741	4.7974e-321	0.60411	2.30E-10	7.5938e-321	0.11267	276.679	450.21
14.3	372.999	37732	0.00030946	0.00036578	2.12E-80	8.68E-81	0.19982	1.12E-10	0.55127	9.10E-05	7.0365	0.037169	4.14E-05	1.22E-08	0.077083	77.716	0.0017476	0.0022651	651.22	0.19915	0.02029	2.92E-05	0.29431	76.78062678	6.2937	5.04E-05	179.334	0.7981	0.0026549	4.7824	4.8171e-321	0.60491	2.32E-10	7.6432e-321	0.11318	277.277	450.21
14.4	372.944	37758	0.00030967	0.00036643	5.89E-81	2.38E-81	0.19989	1.12E-10	0.51018	8.93E-05	7.0438	0.037439	4.16E-05	1.23E-08	0.076699	75.96	0.0017171	0.0022657	651.38	0.20098	0.020435	2.72E-05	0.29415	76.78062678	6.2937	5.04E-05	178.164	0.79868	0.0026617	4.7906	4.8369e-321	0.60571	2.34E-10	7.6926e-321	0.11369	277.875	450.21
14.5	372.889	37783	0.00030988	0.00036706	1.64E-81	6.52E-82	0.19996	1.12E-10	0.4723	8.76E-05	7.0508	0.037708	4.18E-05	1.24E-08	0.076287	74.243	0.0016871	0.0022662	651.53	0.20281	0.020581	2.52E-05	0.29404	76.78062678	6.2937	5.03E-05	177.003	0.79922	0.0026686	4.7988	4.8616e-321	0.60651	2.36E-10	7.7371e-321	0.1142	278.46	450.21
14.6	372.834	37808	0.00031008	0.00036769	4.55E-82	1.79E-82	0.20003	1.12E-10	0.43739	8.61E-05	7.0578	0.037977	4.20E-05	1.25E-08	0.075851	72.563	0.0016576	0.0022667	651.69	0.20465	0.020726	2.35E-05	0.29397	76.7770655	6.2938	5.03E-05	175.851	0.79971	0.0026756	4.8069	4.8863e-321	0.6073	2.38E-10	7.7865e-321	0.11472	279.045	450.21
14.7	372.79	37834	0.00031027	0.0003683	1.26E-82	4.89E-83	0.2001	1.12E-10	0.4052	8.46E-05	7.0646	0.038247	4.22E-05	1.26E-08	0.07539	70.919	0.0016285	0.0022673	651.84	0.20649	0.02087	2.18E-05	0.29395	76.769943	6.2938	5.02E-05	174.7035	0.80017	0.0026827	4.815	4.911e-321	0.60808	2.40E-10	7.8359e-321	0.11523	279.63	450.21
14.8	372.735	37859	0.00031047	0.00036891	3.51E-83	1.34E-83	0.20016	1.12E-10	0.37552	8.31E-05	7.0713	0.038516	4.23E-05	1.27E-08	0.074906	69.312	0.0015998	0.0022678	651.99	0.20833	0.021015	2.03E-05	0.29397	76.75925928	6.2938	5.01E-05	173.5695	0.80059	0.0026899	4.823	4.9357e-321	0.60887	2.41E-10	7.8853e-321	0.11575	280.2085	450.21
14.9	372.68	37884	0.00031066	0.00036951	9.77E-84	3.67E-84	0.20023	1.13E-10	0.34815	8.18E-05	7.0778	0.038786	4.25E-05	1.28E-08	0.0744	67.741	0.0015716	0.0022683	652.14	0.21018	0.021158	1.89E-05	0.29404	76.7485755	6.2938	5.01E-05	172.44	0.80097	0.0026971	4.831	4.9604e-321	0.60965	2.43E-10	7.9347e-321	0.11627	280.7805	450.21
15	372.625	37909	0.00031084	0.00037009	2.72E-84	1.01E-84	0.20029	1.13E-10	0.32291	8.05E-05	7.0843	0.039055	4.26E-05	1.29E-08	0.073875	66.204	0.0015439	0.0022688	652.3	0.21204	0.021302	1.76E-05	0.29415	76.7343305	6.2938	5.00E-05	171.3195	0.80131	0.0027044	4.8389	4.9802e-321	0.61043	2.45E-10	7.9841e-321	0.11678	281.3525	450.21
15.1	372.57	37933	0.00031102	0.00037067	7.55E-85	2.76E-85	0.20035	1.13E-10	0.29961	7.92E-05	7.0906	0.039325	4.28E-05	1.30E-08	0.07333	64.7	0.0015166	0.0022694	652.45	0.2139	0.021444	1.64E-05	0.29429	76.71652422	6.2938	5.00E-05	170.2035	0.80163	0.0027117	4.8467	5.0049e-321	0.6112	2.47E-10	8.0335e-321	0.1173	281.918	450.2
15.2	372.515	37958	0.0003112	0.00037124	2.10E-85	7.55E-86	0.20041	1.13E-10	0.27812	7.80E-05	7.0968	0.039595	4.29E-05	1.31E-08	0.072767	63.231	0.0014897	0.0022699	652.59	0.21576	0.021587	1.53E-05	0.29448	76.69515672	6.2938	4.99E-05	169.0965	0.80191	0.0027191	4.8545	5.0296e-321	0.61197	2.49E-10	8.0829e-321	0.11782	282.477	450.2
15.3	372.46	37982	0.00031137	0.0003718	5.83E-86	2.07E-86	0.20047	1.13E-10	0.25828	7.69E-05	7.1028	0.039865	4.30E-05	1.32E-08	0.072187	61.794	0.0014633	0.0022704	652.74	0.21763	0.021728	1.42E-05	0.29471	76.67378917	6.2938	4.98E-05	167.9985	0.80216	0.0027265	4.8623	5.0543e-321	0.61274	2.51E-10	8.1274e-321	0.11834	283.036	450.2
15.4	372.416	38007	0.00031154	0.00037235	1.62E-86	5.67E-87	0.20053	1.13E-10	0.23996	7.58E-05	7.1088	0.040135	4.31E-05	1.33E-08	0.071591	60.389	0.0014373	0.0022709	652.89	0.21951	0.02187	1.33E-05	0.29498	76.64886039	6.2938	4.98E-05	166.9095	0.80238	0.002734	4.87	5.079e-321	0.6135	2.53E-10	8.1718e-321	0.11885	283.5885	450.2
15.5	372.361	38031	0.00031171	0.00037289	4.50E-87	1.55E-87	0.20058	1.13E-10	0.22304	7.47E-05	7.1147	0.040405	4.31E-05	1.34E-08	0.070981	59.015	0.0014118	0.0022714	653.04	0.22138	0.02201	1.24E-05	0.29528	76.62393161	6.2938	4.97E-05	165.8295	0.80258	0.0027415	4.8776	5.1037e-321	0.61426	2.55E-10	8.2163e-321	0.11937	284.141	450.2
15.6	372.306	38055	0.00031187	0.00037342	1.25E-87	4.25E-88	0.20063	1.13E-10	0.20742	7.37E-05	7.1204	0.040675	4.32E-05	1.35E-08	0.070358	57.672	0.0013866	0.0022719	653.18	0.22327	0.022151	1.16E-05	0.29562	76.59188033	6.2938	4.96E-05	164.754	0.80274	0.0027491	4.8851	5.1235e-321	0.61502	2.56E-10	8.2558e-321	0.11989	284.687	450.2
15.7	372.262	38080	0.00031203	0.00037395	3.48E-88	1.16E-88	0.20069	1.13E-10	0.19298	7.27E-05	7.1261	0.040945	4.32E-05	1.36E-08	0.069722	56.359	0.0013619	0.0022724	653.33	0.22515	0.02229	1.08E-05	0.296	76.56339033	6.2938	4.96E-05	163.6875	0.80289	0.0027566	4.8926	5.1432e-321	0.61577	2.58E-10	8.2954e-321	0.12041	285.2265	450.2
15.8	372.207	38104	0.00031218	0.00037446	9.67E-89	3.19E-89	0.20074	1.13E-10	0.17963	7.17E-05	7.1316	0.041215	4.33E-05	1.37E-08	0.069074	55.076	0.0013375	0.0022729	653.47	0.22705	0.02243	1.01E-05	0.29641	76.52777778	6.2938	4.95E-05	162.63	0.80301	0.0027642	4.9	5.163e-321	0.61652	2.60E-10	8.3398e-321	0.12093	285.766	450.2
15.9	372.152	38127	0.00031233	0.00037496	2.69E-89	8.74E-90	0.20079	1.13E-10	0.16729	7.08E-05	7.137	0.041486	4.33E-05	1.38E-08	0.068416	53.821	0.0013136	0.0022734	653.62	0.22894	0.022568	9.43E-06	0.29685	76.49216522	6.2938	4.94E-05	161.577	0.80311	0.0027718	4.9074	5.1827e-321	0.61727	2.62E-10	8.3892e-321	0.12145	286.3055	450.2
16	372.108	38151	0.00031248	0.00037546	7.47E-90	2.40E-90	0.20084	1.13E-10	0.15587	6.99E-05	7.1424	0.041756	4.33E-05	1.39E-08	0.067749	52.595	0.0012901	0.0022739	653.76	0.23084	0.022706	8.82E-06	0.29733	76.45655272	6.2938	4.94E-05	160.533	0.80318	0.0027794	4.9147	5.2025e-321	0.61801	2.64E-10	8.4337e-321	0.12197	286.832	450.2
16.1	372.053	38175	0.00031262	0.00037594	2.08E-90	6.56E-91	0.20089	1.13E-10	0.14531	6.91E-05	7.1476	0.042027	4.33E-05	1.40E-08	0.067073	51.396	0.0012669	0.0022744	653.9	0.23275	0.022844	8.26E-06	0.29783	76.41737894	6.2938	4.93E-05	159.498	0.80324	0.002787	4.9219	5.2272e-321	0.61874	2.66E-10	8.4831e-321	0.12249	287.365	450.2
16.2	372.009	38198	0.00031276	0.00037642	5.77E-91	1.80E-91	0.20093	1.13E-10	0.13554	6.82E-05	7.1528	0.042297	4.32E-05	1.41E-08	0.06639	50.225	0.0012442	0.0022749	654.04	0.23466	0.022981	7.73E-06	0.29837	76.37464389	6.2938	4.92E-05	158.472	0.80327	0.0027947	4.9291	5.242e-321	0.61948	2.67E-10	8.5325e-321	0.12301	287.885	450.2
16.3	371.954	38222	0.0003129	0.00037689	1.61E-91	4.93E-92	0.20098	1.13E-10	0.12649	6.74E-05	7.1578	0.042568	4.32E-05	1.42E-08	0.0657	49.079	0.0012218	0.0022754	654.18	0.23657	0.023117	7.24E-06	0.29893	76.33190883	6.2938	4.92E-05	157.4505	0.80329	0.0028023	4.9362	5.2569e-321	0.62021	2.69E-10	8.5819e-321	0.12353	288.405	450.2
16.4	371.91	38245	0.00031303	0.00037735	4.46E-92	1.35E-92	0.20102	1.13E-10	0.11811	6.67E-05	7.1628	0.042839	4.31E-05	1.43E-08	0.065004	47.96	0.0011998	0.0022759	654.32	0.23849	0.023253	6.79E-06	0.29953	76.28561256	6.2938	4.91E-05	156.438	0.8033	0.0028099	4.9432	5.2766e-321	0.62093	2.71E-10	8.6214e-321	0.12405	288.9185	450.2
16.5	371.855	38268	0.00031316	0.0003778	1.24E-92	3.70E-93	0.20107	1.13E-10	0.11035	6.59E-05	7.1677	0.043109	4.30E-05	1.44E-08	0.064303	46.866	0.0011782	0.0022764	654.46	0.24041	0.023388	6.37E-06	0.30015	76.23931622	6.2938	4.90E-05	155.4345	0.80328	0.0028175	4.9501	5.2914e-321	0.62166	2.73E-10	8.6659e-321	0.12457	289.432	450.2
16.6	371.811	38291	0.00031329	0.00037824	3.45E-93	1.01E-93	0.20111	1.13E-10	0.10315	6.52E-05	7.1725	0.04338	4.30E-05	1.45E-08	0.063597	45.796	0.0011569	0.0022768	654.59	0.24233	0.023522	5.98E-06	0.30079	76.19301994	6.2938	4.89E-05	154.44	0.80326	0.002825	4.957	5.3112e-321	0.62237	2.74E-10	8.7054e-321	0.12509	289.939	450.2
16.7	371.756	38314	0.00031341	0.00037867	9.58E-94	2.77E-94	0.20115	1.13E-10	0.096483	6.44E-05	7.1772	0.043651	4.29E-05	1.46E-08	0.062888	44.751	0.001136	0.0022773	654.73	0.24425	0.023656	5.61E-06	0.30147	76.14316239	6.2938	4.89E-05	153.45	0.80322	0.0028326	4.9638	5.331e-321	0.62309	2.76E-10	8.7499e-321	0.1256	290.446	450.2
16.8	371.712	38336	0.00031353	0.0003791	2.66E-94	7.60E-95	0.20119	1.13E-10	0.090295	6.37E-05	7.1819	0.043922	4.28E-05	1.47E-08	0.062177	43.73	0.0011154	0.0022778	654.86	0.24617	0.023789	5.27E-06	0.30216	76.08974361	6.2938	4.88E-05	152.469	0.80316	0.0028401	4.9706	5.3557e-321	0.6238	2.78E-10	8.7993e-321	0.12612	290.9465	450.2
16.9	371.668	38359	0.00031365	0.00037952	7.40E-95	2.08E-95	0.20123	1.13E-10	0.084553	6.31E-05	7.1864	0.044193	4.26E-05	1.48E-08	0.061463	42.731	0.0010952	0.0022782	655	0.24808	0.023922	4.96E-06	0.30289	76.03632478	6.2938	4.87E-05	151.4925	0.8031	0.0028476	4.9772	5.3804e-321	0.6245	2.80E-10	8.8438e-321	0.12664	291.447	450.2
17	371.613	38382	0.00031376	0.00037992	2.06E-95	5.70E-96	0.20127	1.13E-10	0.079224	6.24E-05	7.1909	0.044464	4.25E-05	1.49E-08	0.060748	41.756	0.0010754	0.0022787	655.13	0.24999	0.024054	4.66E-06	0.30363	75.982906	6.2939	4.87E-05	150.5295	0.80302	0.0028551	4.9838	5.4051e-321	0.62521	2.81E-10	8.8932e-321	0.12715	291.9345	450.2
17.1	371.569	38404	0.00031387	0.00038032	5.72E-96	1.56E-96	0.2013	1.13E-10	0.074275	6.17E-05	7.1953	0.044736	4.24E-05	1.50E-08	0.060032	40.802	0.0010559	0.0022792	655.27	0.2519	0.024185	4.39E-06	0.30439	75.92592594	6.2939	4.86E-05	149.571	0.80293	0.0028626	4.9904	5.4248e-321	0.6259	2.83E-10	8.9426e-321	0.12767	292.4285	450.2
17.2	371.525	38426	0.00031398	0.00038071	1.59E-96	4.28E-97	0.20134	1.13E-10	0.069677	6.11E-05	7.1996	0.045007	4.23E-05	1.51E-08	0.059316	39.87	0.0010367	0.0022796	655.4	0.2538	0.024316	4.13E-06	0.30518	75.86894589	6.2939	4.85E-05	148.617	0.80284	0.00287	4.9968	5.4446e-321	0.6266	2.85E-10	8.992e-321	0.12819	292.9095	450.2
17.3	371.481	38448	0.00031408	0.0003811	4.42E-97	1.17E-97	0.20138	1.13E-10	0.065403	6.05E-05	7.2039	0.045278	4.22E-05	1.52E-08	0.0586	38.96	0.0010178	0.0022801	655.53	0.25569	0.024446	3.89E-06	0.30598	75.81196583	6.2939	4.85E-05	147.6765	0.80273	0.0028773	5.0032	5.4693e-321	0.62729	2.87E-10	9.0315e-321	0.1287	293.3905	450.2
17.4	371.426	38470	0.00031419	0.00038147	1.23E-97	3.21E-98	0.20141	1.13E-10	0.06143	5.99E-05	7.2081	0.04555	4.21E-05	1.53E-08	0.057886	38.07	0.0009993	0.0022805	655.66	0.25758	0.024576	3.67E-06	0.30681	75.7514245	6.2939	4.84E-05	146.7405	0.80262	0.0028847	5.0095	5.4841e-321	0.62797	2.88E-10	9.071e-321	0.12921	293.8715	450.2
17.5	371.382	38492	0.00031428	0.00038184	3.41E-98	8.80E-99	0.20144	1.13E-10	0.057734	5.93E-05	7.2122	0.045821	4.19E-05	1.54E-08	0.057173	37.2	0.00098109	0.002281	655.79	0.25946	0.024704	3.47E-06	0.30765	75.69088317	6.2939	4.83E-05	145.809	0.8025	0.002892	5.0157	5.5039e-321	0.62865	2.90E-10	9.1155e-321	0.12973	294.346	450.2
17.6	371.338	38514	0.00031438	0.0003822	9.49E-99	2.41E-99	0.20148	1.13E-10	0.054295	5.87E-05	7.2163	0.046093	4.18E-05	1.55E-08	0.056462	36.35	0.0009632	0.0022814	655.92	0.26134	0.024832	3.27E-06	0.30851	75.63034189	6.2939	4.83E-05	144.891	0.80237	0.0028992	5.0219	5.5237e-321	0.62933	2.92E-10	9.155e-321	0.13024	294.814	450.2
17.7	371.294	38535	0.00031447	0.00038255	2.64E-99	6.61E-100	0.20151	1.13E-10	0.051093	5.81E-05	7.2202	0.046364	4.17E-05	1.56E-08	0.055754	35.52	0.00094561	0.0022819	656.04	0.26321	0.02496	3.09E-06	0.30938	75.56623933	6.2939	4.82E-05	143.9775	0.80224	0.0029064	5.0279	5.5484e-321	0.63	2.93E-10	9.1995e-321	0.13075	295.282	450.2
17.8	371.25	38556	0.00031456	0.00038289	7.33E-100	1.81E-100	0.20154	1.13E-10	0.048111	5.75E-05	7.2242	0.046636	4.16E-05	1.57E-08	0.055048	34.708	0.00092833	0.0022823	656.17	0.26507	0.025086	2.92E-06	0.31027	75.50213678	6.2939	4.81E-05	143.0685	0.8021	0.0029135	5.034	5.5681e-321	0.63067	2.95E-10	9.244e-321	0.13126	295.7435	450.2
17.9	371.206	38578	0.00031465	0.00038323	2.04E-100	4.96E-101	0.20157	1.13E-10	0.045332	5.69E-05	7.228	0.046908	4.14E-05	1.58E-08	0.054347	33.915	0.00091135	0.0022827	656.29	0.26692	0.025212	2.76E-06	0.31118	75.43803417	6.2939	4.81E-05	142.173	0.80196	0.0029206	5.0399	5.5879e-321	0.63134	2.97E-10	9.2884e-321	0.13177	296.205	450.2
18	371.162	38599	0.00031474	0.00038355	5.66E-101	1.36E-101	0.2016	1.13E-10	0.042741	5.64E-05	7.2318	0.04718	4.13E-05	1.59E-08	0.053649	33.14	0.00089467	0.0022832	656.42	0.26876	0.025337	2.62E-06	0.31209	75.37393161	6.2939	4.80E-05	141.282	0.80181	0.0029276	5.0458	5.6076e-321	0.632	2.98E-10	9.3329e-321	0.13227	296.66	450.2
18.1	371.118	38620	0.00031482	0.00038387	1.57E-101	3.72E-102	0.20163	1.13E-10	0.040325	5.58E-05	7.2356	0.047452	4.12E-05	1.60E-08	0.052955	32.383	0.00087828	0.0022836	656.54	0.2706	0.025462	2.48E-06	0.31302	75.30626783	6.2939	4.79E-05	140.4	0.80166	0.0029346	5.0515	5.6274e-321	0.63265	3.00E-10	9.3724e-321	0.13278	297.1085	450.2
18.2	371.074	38641	0.0003149	0.00038419	4.37E-102	1.02E-102	0.20166	1.13E-10	0.03807	5.53E-05	7.2392	0.047723	4.11E-05	1.61E-08	0.052266	31.643	0.00086218	0.002284	656.67	0.27243	0.025586	2.35E-06	0.31397	75.238604	6.2939	4.79E-05	139.5225	0.80151	0.0029415	5.0573	5.6422e-321	0.6333	3.02E-10	9.4169e-321	0.13328	297.557	450.19
18.3	371.03	38661	0.00031497	0.00038449	1.22E-102	2.79E-103	0.20169	1.13E-10	0.035965	5.48E-05	7.2429	0.047996	4.09E-05	1.62E-08	0.051582	30.92	0.00084636	0.0022845	656.79	0.27425	0.025709	2.23E-06	0.31492	75.17094017	6.2939	4.78E-05	138.654	0.80135	0.0029483	5.0629	5.662e-321	0.63395	3.03E-10	9.4564e-321	0.13379	297.999	450.19
18.4	370.986	38682	0.00031505	0.00038479	3.38E-103	7.65E-104	0.20171	1.13E-10	0.033999	5.42E-05	7.2464	0.048268	4.08E-05	1.63E-08	0.050904	30.214	0.00083082	0.0022849	656.91	0.27606	0.025831	2.11E-06	0.31588	75.10327633	6.2939	4.77E-05	137.7945	0.8012	0.0029551	5.0685	5.6768e-321	0.63459	3.05E-10	9.4959e-321	0.13429	298.441	450.19
18.5	370.942	38702	0.00031512	0.00038508	9.39E-104	2.10E-104	0.20174	1.13E-10	0.032161	5.37E-05	7.2499	0.04854	4.07E-05	1.64E-08	0.050231	29.523	0.00081555	0.0022853	657.03	0.27786	0.025953	2.01E-06	0.31685	75.03561256	6.2939	4.77E-05	136.9395	0.80103	0.0029618	5.074	5.6966e-321	0.63523	3.07E-10	9.5305e-321	0.13479	298.8765	450.19
18.6	370.898	38723	0.00031519	0.00038537	2.61E-104	5.74E-105	0.20177	1.13E-10	0.030443	5.32E-05	7.2534	0.048812	4.06E-05	1.65E-08	0.049564	28.849	0.00080056	0.0022857	657.15	0.27965	0.026074	1.91E-06	0.31784	74.96438744	6.2939	4.76E-05	136.0935	0.80087	0.0029684	5.0794	5.7163e-321	0.63587	3.08E-10	9.5701e-321	0.13529	299.3055	450.19
18.7	370.854	38743	0.00031526	0.00038564	7.26E-105	1.57E-105	0.20179	1.13E-10	0.028837	5.27E-05	7.2568	0.049084	4.05E-05	1.66E-08	0.048903	28.19	0.00078583	0.0022861	657.27	0.28143	0.026194	1.81E-06	0.31882	74.89316239	6.2939	4.76E-05	135.2565	0.80071	0.002975	5.0847	5.7361e-321	0.6365	3.10E-10	9.6096e-321	0.13578	299.7345	450.19
18.8	370.81	38763	0.00031532	0.00038591	2.02E-105	4.31E-106	0.20181	1.13E-10	0.027333	5.22E-05	7.2601	0.049357	4.03E-05	1.67E-08	0.048249	27.546	0.00077136	0.0022865	657.38	0.28321	0.026313	1.73E-06	0.31982	74.82193733	6.2939	4.75E-05	134.424	0.80055	0.0029815	5.09	5.7559e-321	0.63712	3.11E-10	9.6491e-321	0.13628	300.157	450.19
18.9	370.777	38783	0.00031539	0.00038618	5.61E-106	1.18E-106	0.20184	1.13E-10	0.025925	5.17E-05	7.2634	0.049629	4.02E-05	1.68E-08	0.047602	26.917	0.00075715	0.0022869	657.5	0.28497	0.026432	1.64E-06	0.32082	74.75071228	6.2939	4.74E-05	133.605	0.80038	0.0029879	5.0952	5.7806e-321	0.63774	3.13E-10	9.6936e-321	0.13677	300.5795	450.19
19	370.733	38802	0.00031545	0.00038643	1.56E-106	3.24E-107	0.20186	1.13E-10	0.024606	5.12E-05	7.2667	0.049902	4.01E-05	1.69E-08	0.046962	26.302	0.00074319	0.0022873	657.61	0.28672	0.02655	1.57E-06	0.32183	74.67948717	6.2939	4.74E-05	132.786	0.80022	0.0029942	5.1003	5.7954e-321	0.63836	3.14E-10	9.738e-321	0.13726	300.9955	450.19
19.1	370.689	38822	0.00031551	0.00038668	4.33E-107	8.86E-108	0.20188	1.13E-10	0.023369	5.07E-05	7.2699	0.050174	4.00E-05	1.70E-08	0.046329	25.702	0.00072949	0.0022877	657.73	0.28847	0.026667	1.49E-06	0.32284	74.60826211	6.2939	4.73E-05	131.976	0.80006	0.0030005	5.1054	5.8102e-321	0.63897	3.16E-10	9.7726e-321	0.13775	301.4115	450.19
19.2	370.645	38841	0.00031556	0.00038693	1.20E-107	2.43E-108	0.20191	1.13E-10	0.02221	5.02E-05	7.273	0.050447	3.99E-05	1.71E-08	0.045703	25.115	0.00071603	0.0022881	657.84	0.2902	0.026783	1.43E-06	0.32386	74.53703706	6.2939	4.73E-05	131.175	0.7999	0.0030067	5.1104	5.83e-321	0.63957	3.17E-10	9.8121e-321	0.13824	301.8145	450.19
19.3	370.612	38861	0.00031562	0.00038716	3.35E-108	6.65E-109	0.20193	1.13E-10	0.021122	4.97E-05	7.2762	0.050719	3.98E-05	1.72E-08	0.045085	24.542	0.00070282	0.0022885	657.96	0.29193	0.026899	1.36E-06	0.32488	74.46225072	6.2939	4.72E-05	130.383	0.79974	0.0030128	5.1153	5.8497e-321	0.64018	3.19E-10	9.8517e-321	0.13872	302.224	450.19
19.4	370.568	38880	0.00031567	0.00038739	9.30E-109	1.82E-109	0.20195	1.13E-10	0.020101	4.92E-05	7.2792	0.050992	3.97E-05	1.73E-08	0.044475	23.982	0.00068984	0.0022889	658.07	0.29364	0.027013	1.30E-06	0.3259	74.39102567	6.2939	4.72E-05	129.5955	0.79958	0.0030189	5.1202	5.8695e-321	0.64078	3.21E-10	9.8912e-321	0.13921	302.6205	450.19
19.5	370.524	38899	0.00031572	0.00038762	2.59E-109	4.99E-110	0.20197	1.14E-10	0.019141	4.87E-05	7.2822	0.051265	3.96E-05	1.74E-08	0.043873	23.435	0.0006771	0.0022893	658.18	0.29534	0.027127	1.24E-06	0.32692	74.31623933	6.2939	4.71E-05	128.817	0.79942	0.0030248	5.1249	5.8893e-321	0.64137	3.22E-10	9.9357e-321	0.13969	303.017	450.19
19.6	370.491	38917	0.00031576	0.00038784	7.19E-110	1.37E-110	0.20199	1.14E-10	0.018239	4.82E-05	7.2852	0.051538	3.95E-05	1.75E-08	0.043279	22.9	0.00066459	0.0022897	658.29	0.29704	0.027241	1.19E-06	0.32794	74.24501422	6.2939	4.71E-05	128.0475	0.79926	0.0030307	5.1296	5.9041e-321	0.64196	3.23E-10	9.9752e-321	0.14017	303.4135	450.19
19.7	370.447	38936	0.00031581	0.00038805	2.00E-110	3.75E-111	0.20201	1.14E-10	0.017391	4.77E-05	7.2882	0.051811	3.94E-05	1.77E-08	0.042693	22.378	0.00065231	0.0022901	658.4	0.29872	0.027353	1.14E-06	0.32897	74.17022794	6.2939	4.70E-05	127.2825	0.79911	0.0030365	5.1343	5.9189e-321	0.64254	3.25E-10	1.0015e-320	0.14064	303.8035	450.19
19.8	370.414	38955	0.00031585	0.00038825	5.55E-111	1.03E-111	0.20203	1.14E-10	0.016593	4.73E-05	7.2911	0.052084	3.93E-05	1.78E-08	0.042115	21.868	0.00064025	0.0022904	658.5	0.30039	0.027464	1.09E-06	0.32999	74.09544161	6.2939	4.70E-05	126.5265	0.79896	0.0030423	5.1388	5.9337e-321	0.64312	3.26E-10	1.0049e-320	0.14112	304.187	450.19
19.9	370.37	38973	0.0003159	0.00038845	1.54E-111	2.81E-112	0.20204	1.14E-10	0.015842	4.68E-05	7.2939	0.052357	3.92E-05	1.79E-08	0.041546	21.369	0.00062842	0.0022908	658.61	0.30205	0.027575	1.05E-06	0.33102	74.0242165	6.2939	4.69E-05	125.775	0.79881	0.0030479	5.1433	5.9486e-321	0.6437	3.28E-10	1.0084e-320	0.14159	304.5705	450.19
20	370.337	38991	0.00031594	0.00038865	4.29E-112	7.71E-113	0.20206	1.14E-10	0.015135	4.63E-05	7.2967	0.05263	3.91E-05	1.80E-08	0.040986	20.883	0.0006168	0.0022912	658.72	0.3037	0.027685	1.00E-06	0.33204	73.94943022	6.294	4.69E-05	125.0325	0.79866	0.0030535	5.1478	5.9733e-321	0.64427	3.29E-10	1.0123e-320	0.14206	304.9475	450.19
20.1	370.293	39009	0.00031598	0.00038884	1.19E-112	2.11E-113	0.20208	1.14E-10	0.014468	4.58E-05	7.2995	0.052903	3.90E-05	1.81E-08	0.040435	20.407	0.0006054	0.0022915	658.82	0.30534	0.027794	9.62E-07	0.33306	73.87464389	6.294	4.68E-05	124.299	0.79852	0.003059	5.1521	5.9881e-321	0.64483	3.31E-10	1.0163e-320	0.14253	305.318	450.19
20.2	370.26	39027	0.00031601	0.00038902	3.31E-113	5.78E-114	0.2021	1.14E-10	0.013839	4.54E-05	7.3023	0.053176	3.89E-05	1.82E-08	0.039892	19.943	0.00059421	0.0022919	658.93	0.30697	0.027902	9.24E-07	0.33408	73.80341878	6.294	4.68E-05	123.57	0.79838	0.0030644	5.1564	6.0078e-321	0.64539	3.32E-10	1.0202e-320	0.14299	305.6885	450.19
20.3	370.227	39045	0.00031605	0.0003892	9.21E-114	1.58E-114	0.20211	1.14E-10	0.013245	4.49E-05	7.305	0.053449	3.88E-05	1.83E-08	0.039359	19.489	0.00058322	0.0022923	659.03	0.30859	0.02801	8.88E-07	0.33509	73.7286325	6.294	4.67E-05	122.85	0.79824	0.0030697	5.1606	6.0276e-321	0.64595	3.34E-10	1.0237e-320	0.14345	306.0525	450.19
20.4	370.183	39062	0.00031608	0.00038937	2.56E-114	4.34E-115	0.20213	1.14E-10	0.012684	4.44E-05	7.3077	0.053723	3.87E-05	1.84E-08	0.038834	19.046	0.00057244	0.0022926	659.13	0.31019	0.028116	8.53E-07	0.3361	73.65740739	6.294	4.67E-05	122.139	0.79811	0.0030749	5.1648	6.0424e-321	0.6465	3.35E-10	1.0277e-320	0.14391	306.4165	450.19
20.5	370.15	39080	0.00031611	0.00038954	7.12E-115	1.19E-115	0.20215	1.14E-10	0.012155	4.40E-05	7.3103	0.053996	3.87E-05	1.85E-08	0.038318	18.613	0.00056187	0.002293	659.23	0.31179	0.028222	8.21E-07	0.33711	73.58262106	6.294	4.66E-05	121.4325	0.79798	0.00308	5.1689	6.0572e-321	0.64704	3.36E-10	1.0316e-320	0.14437	306.774	450.19
20.6	370.117	39097	0.00031614	0.0003897	1.98E-115	3.26E-116	0.20216	1.14E-10	0.011654	4.35E-05	7.3129	0.05427	3.86E-05	1.86E-08	0.037812	18.19	0.00055149	0.0022933	659.33	0.31337	0.028327	7.90E-07	0.33811	73.511396	6.294	4.66E-05	120.7305	0.79785	0.0030851	5.1729	6.0819e-321	0.64759	3.38E-10	1.0356e-320	0.14482	307.125	450.19
